NAME,metropolitan statistical area/micropolitan statistical area,median_rent_burden,rent_burden_less_10,rent_burden_less_10_pct,rent_burden_less_15,rent_burden_less_15_pct,rent_burden_less_20,rent_burden_less_20_pct,rent_burden_less_25,rent_burden_less_25_pct,rent_burden_less_30,rent_burden_less_30_pct,rent_burden_less_35,rent_burden_less_35_pct,rent_burden_less_40,rent_burden_less_40_pct,rent_burden_less_50,rent_burden_less_50_pct,rent_burden_over_50,rent_burden_over_50_pct,total_rent_burden
"Brattleboro, VT Micro Area",14710,29.9,217,4.053044452745611,264,4.930892790437056,630,11.766903249906612,512,9.562943593574898,797,14.886066492342174,459,8.573029510646247,288,5.3791557713858795,529,9.880463205080314,1103,20.60141949943967,5354
"Breckenridge, CO Micro Area",14720,27.3,270,5.986696230598669,371,8.226164079822617,567,12.572062084257208,771,17.095343680709536,346,7.671840354767184,257,5.698447893569845,231,5.121951219512195,562,12.46119733924612,898,19.911308203991133,4510
"Bremerton-Silverdale-Port Orchard, WA Metro Area",14740,31.1,977,3.051313282738374,2302,7.1894812455104775,3462,10.812330178956245,3880,12.117805053249633,3883,12.127174490146475,3215,10.040913207782879,2574,8.038976857490866,2719,8.491832974171585,7350,22.955120397264125,32019
"Brenham, TX Micro Area",14780,28.5,216,5.260594252313687,381,9.279103750608865,443,10.789089137847053,447,10.886507549926936,256,6.234778373112518,488,11.885046273745738,236,5.747686312713103,186,4.529956161714564,684,16.658548465660008,4106
"Brevard, NC Micro Area",14820,28.8,201,5.538715899696886,223,6.144943510608983,379,10.443648387985672,327,9.010746762193442,552,15.210801873794432,207,5.704050702672912,122,3.3618076605125378,149,4.105814273904657,929,25.599338660788096,3629
"Bridgeport-Stamford-Danbury, CT Metro Area",14860,32.0,4341,3.6328791885649245,7631,6.386201586717102,12936,10.82582934422388,13976,11.69618049743916,14028,11.739698055099923,9951,8.327754159274262,7868,6.584541224517122,11187,9.362133029826264,31687,26.51809326147357,119492
"Brigham City, UT-ID Micro Area",14940,26.5,238,4.8591261739485505,457,9.330338913842384,509,10.391996733360555,854,17.435688035933033,505,10.310330747243773,332,6.778276847692936,355,7.247856267864434,286,5.8391180073499385,875,17.86443446304614,4898
"Brookhaven, MS Micro Area",15020,27.6,242,7.0926143024619,171,5.011723329425557,298,8.73388042203986,326,9.55451348182884,444,13.012895662368113,117,3.4290738569753807,85,2.4912075029308323,206,6.0375146541617815,643,18.84525205158265,3412
"Brookings, OR Micro Area",15060,30.9,50,1.7624250969333801,293,10.32781106802961,357,12.583715192104336,270,9.517095523440254,206,7.261191399365527,376,13.25343672893902,142,5.0052872752908,208,7.331688403242863,581,20.47937962636588,2837
"Brookings, SD Micro Area",15100,24.0,258,4.649486393944855,589,10.614525139664805,1151,20.742476121823753,786,14.16471436294828,538,9.695440619931519,479,8.632185979455757,269,4.8477203099657595,323,5.820868624977473,852,15.354117859073707,5549
"Brownsville-Harlingen, TX Metro Area",15180,30.1,2232,4.740765914062997,4027,8.553344236528536,5580,11.851914785157494,5099,10.830271234680657,4097,8.702024171109365,4050,8.602196215033665,2872,6.100125315944862,3708,7.8757885346530445,10529,22.363586160022088,47081
"Brownwood, TX Micro Area",15220,31.9,207,4.339622641509433,193,4.046121593291405,521,10.922431865828091,475,9.958071278825996,552,11.572327044025158,340,7.127882599580712,423,8.867924528301886,334,7.002096436058699,1111,23.29140461215933,4770
"Brunswick-St. Simons, GA Metro Area",15260,27.7,538,3.8688335970084857,1566,11.261326046310945,1662,11.951675535739968,1570,11.290090608370488,1666,11.98044009779951,720,5.177621170717676,964,6.932259456349778,979,7.040126564073063,2811,20.214295987343593,13906
"Bucyrus, OH Micro Area",15340,27.6,427,8.124048706240487,455,8.656773211567732,517,9.836377473363775,563,10.711567732115677,783,14.897260273972604,542,10.312024353120243,303,5.764840182648402,308,5.859969558599695,842,16.01978691019787,5256
"Buffalo-Cheektowaga, NY Metro Area",15380,30.0,7815,4.656913863480618,16322,9.726186574501682,19352,11.53174626821202,17807,10.611089592706254,17264,10.287518994130442,13303,7.927181717963233,9713,5.78792122277508,12487,7.440931978666984,42823,25.517981110151062,167815
"Burley, ID Micro Area",15420,25.9,381,8.288013922123124,676,14.705242549488798,543,11.812051337829018,286,6.2214487709375685,615,13.37829018925386,264,5.742875788557756,143,3.1107243854687843,423,9.201653252120948,672,14.618229279965195,4597
"Burlington, IA-IL Micro Area",15460,32.5,63,1.2406459235919653,404,7.955888144938952,547,10.771957463568334,522,10.279637652619142,509,10.023631350925562,408,8.034659314690822,170,3.347774714454509,318,6.26230799527373,1565,30.81922016541946,5078
"Burlington, NC Metro Area",15500,28.1,1126,4.783753929815617,2337,9.928626051491205,3369,14.313025745602856,2574,10.935508539383125,2414,10.25575664882318,1863,7.914861075707366,1120,4.758263233919619,2209,9.38482453904325,4824,20.49451950038236,23538
"Burlington-South Burlington, VT Metro Area",15540,31.4,970,3.204598764412435,1911,6.313389936899137,3531,11.665400244474545,3664,12.104793683306353,3559,11.757904126333873,2818,9.309854967128086,2031,6.709835144867686,2734,9.032343321550101,7666,25.32624136905745,30269
"Butte-Silver Bow, MT Micro Area",15580,29.8,136,3.0028703908147496,368,8.125413998675205,416,9.185250607198057,352,7.772135129167587,642,14.175314638993155,152,3.356149260322367,244,5.387502759991168,365,8.059174210642526,1098,24.24376241996026,4529
"Cadillac, MI Micro Area",15620,29.2,129,3.75,302,8.779069767441861,301,8.75,354,10.290697674418604,508,14.767441860465116,364,10.58139534883721,116,3.372093023255814,275,7.994186046511628,674,19.593023255813954,3440
"Calhoun, GA Micro Area",15660,28.4,281,4.9186066865044635,532,9.312095221424821,814,14.24820584631542,391,6.84403990897952,678,11.867670225800806,411,7.194118676702257,524,9.172063714335724,527,9.224575529494135,798,13.968142832137232,5713
"Cambridge, MD Micro Area",15700,30.3,83,1.8497882772453753,549,12.235346556719412,451,10.051259193224872,497,11.076443057722308,381,8.491196790728772,249,5.549364831736127,462,10.29641185647426,351,7.822598618230443,933,20.793403164698017,4487
"Cambridge, OH Micro Area",15740,30.2,211,4.578993055555555,592,12.847222222222221,288,6.25,357,7.747395833333333,530,11.50173611111111,262,5.685763888888888,366,7.942708333333333,414,8.984375,955,20.72482638888889,4608
"Camden, AR Micro Area",15780,27.6,186,6.917069542580885,280,10.412792859799183,356,13.239122350316102,125,4.648568240981778,215,7.9955373744886575,187,6.95425808850874,185,6.87988099665303,253,9.408702119747119,332,12.346597248047601,2689
"Campbellsville, KY Micro Area",15820,25.6,237,5.527052238805971,777,18.120335820895523,459,10.70429104477612,267,6.226679104477612,534,12.453358208955224,220,5.130597014925374,146,3.404850746268657,323,7.532649253731344,636,14.832089552238806,4288
"Cañon City, CO Micro Area",15860,26.4,264,6.2559241706161135,523,12.393364928909953,551,13.05687203791469,494,11.706161137440759,366,8.672985781990521,377,8.933649289099527,201,4.76303317535545,272,6.4454976303317535,816,19.33649289099526,4220
"Canton, IL Micro Area",15900,26.6,211,6.870726147834581,239,7.7824812764571805,323,10.517746662324976,434,14.132204493650278,226,7.359166395310973,283,9.215239335721263,238,7.7499185932920875,227,7.391729078476067,380,12.373819602735265,3071
"Canton-Massillon, OH Metro Area",15940,26.7,2860,5.568535825545172,5879,11.446651090342678,7221,14.059579439252337,5973,11.629672897196262,5657,11.014408099688474,3799,7.396806853582555,3126,6.086448598130842,3800,7.398753894080996,9306,18.119158878504674,51360
"Cape Coral-Fort Myers, FL Metro Area",15980,34.4,1284,1.5441043833804342,4131,4.967831158679574,6433,7.736155372497144,10288,12.372076243160363,9980,12.001683602910228,7970,9.584510853225904,6114,7.352534423666647,8037,9.66508327821538,24116,29.00126270218267,83155
"Cape Girardeau, MO-IL Metro Area",16020,28.1,608,4.958003751121259,1192,9.720296827856153,1520,12.395009377803147,1329,10.83747859414499,1419,11.57139362309386,981,7.999673815542689,653,5.324961265595694,801,6.531843757644948,2550,20.794259153551334,12263
"Carbondale, IL Micro Area",16060,30.9,820,7.0085470085470085,1032,8.82051282051282,1497,12.794871794871796,1123,9.598290598290598,741,6.333333333333334,1145,9.786324786324787,500,4.273504273504273,831,7.102564102564103,3135,26.794871794871796,11700
"Carlsbad-Artesia, NM Micro Area",16100,25.0,376,6.382617552198269,950,16.126294347309454,498,8.45357324732643,486,8.249872687149889,993,16.856221354608724,214,3.632659989814972,155,2.6311322356136477,338,5.737565778305891,603,10.23595314887116,5891
"Carroll, IA Micro Area",16140,26.0,116,5.304069501600366,331,15.134887974394148,379,17.329675354366714,159,7.270233196159122,187,8.550525834476453,268,12.254229538180155,130,5.944215820759031,172,7.864654778235025,306,13.991769547325102,2187
"Carson City, NV Metro Area",16180,29.8,312,3.585382670650425,776,8.917490232130545,949,10.90553895656171,1066,12.250057458055618,1154,13.261319236957023,1143,13.134911514594346,530,6.0905538956561704,548,6.2974028958860035,1956,22.477591358308434,8702
"Casper, WY Metro Area",16220,27.9,302,3.4325983177994996,871,9.899977267560809,1053,11.9686292339168,1258,14.298704250966129,1113,12.650602409638553,624,7.092521027506252,474,5.387588088201864,755,8.58149579449875,1799,20.447829052057287,8798
"Cedar City, UT Micro Area",16260,28.7,280,4.372950179603311,765,11.947524597844762,718,11.213493674839919,597,9.323754490082774,842,13.150085897235671,717,11.19787599562705,524,8.18366390754334,509,7.949398719350305,1004,15.680149929720443,6403
"Cedar Rapids, IA Metro Area",16300,27.2,1087,3.810959576482137,3148,11.036707218735756,4200,14.72495880517477,3461,12.134067243978544,3476,12.186656382568453,2243,7.86382919047786,1695,5.942572660659819,2199,7.709567717280791,5361,18.795358132033797,28523
"Cedartown, GA Micro Area",16340,31.1,397,7.172538392050587,489,8.83468834688347,598,10.803974706413731,264,4.769647696476965,619,11.18337850045167,428,7.732610659439927,464,8.383017163504968,203,3.667570009033424,1468,26.522131887985545,5535
"Celina, OH Micro Area",16380,23.4,309,9.32689405372774,543,16.389978871113794,366,11.04738907334742,374,11.288862058557198,305,9.206157561122849,198,5.976456383942046,130,3.9239360096589198,335,10.111681255659523,392,11.832176275279203,3313
"Centralia, IL Micro Area",16460,26.6,274,6.934953176411035,603,15.261958997722095,408,10.32649962034928,349,8.833206783092889,317,8.023285244241963,291,7.365223993925589,226,5.720070868134649,274,6.934953176411035,730,18.4763351050367,3951
"Centralia, WA Micro Area",16500,29.6,413,4.9467002036172,740,8.863336926578032,806,9.653850760570128,1014,12.145167085878548,867,10.384477182896156,825,9.881422924901186,359,4.2999161576236675,672,8.048868127919512,1828,21.894837705114384,8349
"Chambersburg, PA Metro Area",16540,25.7,856,5.070489278521502,2317,13.72467717095131,2063,12.220116099988152,2425,14.364411799549817,2081,12.326738538087904,1572,9.311692927378273,760,4.501836275322829,1127,6.67574931880109,2721,16.117758559412394,16882
"Champaign-Urbana, IL Metro Area",16580,31.4,1146,2.7626440383780917,3510,8.461501374089966,5034,12.13538402198544,4729,11.400125355575913,3271,7.885347861723158,2728,6.576346367098982,2353,5.672339810038088,3164,7.627404657441781,10976,26.459669254134322,41482
"Charleston, WV Metro Area",16620,28.1,1495,5.93607305936073,2153,8.548739328965654,2566,10.188604327973,2993,11.884057971014492,2156,8.560651181258686,1793,7.119317053801866,1389,5.515187611673615,1599,6.349017272185825,4967,19.722056779829263,25185
"Charleston-Mattoon, IL Micro Area",16660,26.6,584,7.249255213505462,1021,12.673783515392254,1181,14.659880834160873,775,9.620158887785502,696,8.639523336643496,554,6.876861966236346,537,6.665839126117181,544,6.752730883813307,1667,20.692651439920557,8056
"Charleston-North Charleston, SC Metro Area",16700,30.9,3604,3.5126020935264424,7175,6.993041071324145,11230,10.945205746476677,11777,11.478333755677276,11956,11.652794292508919,8319,8.108029083253737,7201,7.018381707958909,9129,8.897487378413677,24155,23.542426073565817,102602
"Charlotte-Concord-Gastonia, NC-SC Metro Area",16740,29.1,13939,3.8843311448730953,30164,8.405693712171034,46540,12.969134907984351,45872,12.78298574342626,39341,10.96301539353271,30814,8.586826881276961,23141,6.448619486584999,30503,8.500161626520125,76982,21.45229788324992,358852
"Charlottesville, VA Metro Area",16820,29.9,1144,3.7411295333398735,2734,8.940776349782531,3661,11.972268550312306,3088,10.098433565518821,3503,11.45557408679159,2453,8.021845057065306,1982,6.481572320873802,2246,7.344909905490696,7339,24.000130808724943,30579
"Chattanooga, TN-GA Metro Area",16860,28.3,3549,4.923900828280867,6203,8.60607405968617,9489,13.165087337153322,8919,12.374266409534249,7892,10.94940133468374,5100,7.075766194486452,4616,6.404262108578326,6435,8.927952051278494,14533,20.16315884401404,72077
"Cheyenne, WY Metro Area",16940,28.9,651,5.24576954069299,1134,9.137792103142626,1552,12.506043513295728,1363,10.983078162771958,1356,10.926672038678484,1290,10.394842868654312,836,6.736502820306205,920,7.413376309427881,2394,19.29089443996777,12410
"Chicago-Naperville-Elgin, IL-IN Metro Area",16980,29.2,49430,3.9394647014239617,110544,8.810119076556958,157431,12.546912146669548,156158,12.44545678423959,135896,10.830618957408673,103569,8.254226576204294,72932,5.812523560676762,99307,7.914554341580201,289949,23.108311768423555,1254739
"Chico, CA Metro Area",17020,35.1,1127,3.2801676465452005,1940,5.646428779323593,3102,9.028464986320508,3327,9.6833343035101,3838,11.170615286105129,2486,7.235578322370335,2390,6.956167413702777,3302,9.610571046044589,10269,29.88823563653298,34358
"Chillicothe, OH Micro Area",17060,30.5,447,5.167630057803469,864,9.988439306358382,1062,12.277456647398843,818,9.45664739884393,623,7.202312138728324,830,9.595375722543352,641,7.410404624277457,563,6.508670520231213,1947,22.508670520231213,8650
"Cincinnati, OH-KY-IN Metro Area",17140,28.0,12592,4.38339378833555,29601,10.304386874882514,38493,13.399775817534968,34164,11.892810148085745,31047,10.807753092952177,22003,7.65945151880139,16458,5.729184797365508,20020,6.9691505433988015,62756,21.8459546204563,287266
"Clarksburg, WV Micro Area",17220,28.2,359,4.338368580060423,707,8.54380664652568,846,10.223564954682779,837,10.114803625377643,935,11.299093655589123,671,8.108761329305135,330,3.9879154078549846,763,9.220543806646525,1243,15.021148036253775,8275
"Clarksdale, MS Micro Area",17260,32.0,48,1.1811023622047243,182,4.478346456692913,486,11.958661417322833,392,9.645669291338582,385,9.473425196850393,325,7.997047244094488,401,9.867125984251969,195,4.798228346456693,832,20.47244094488189,4064
"Clarksville, TN-KY Metro Area",17300,28.2,1938,4.219464402351404,3454,7.520139342477683,6394,13.921184411060308,6102,13.285434356629654,5085,11.071195297191379,4300,9.362072719355542,2658,5.787067276290006,3908,8.508600043544524,8452,18.401915959068145,45930
"Clearlake, CA Micro Area",17340,33.6,150,1.9574579146548348,656,8.560615946757144,803,10.478924703118883,682,8.899908651963981,741,9.669842098394884,511,6.668406629257471,875,11.418504502153205,518,6.759754665274696,1868,24.37687589716821,7663
"Cleveland, MS Micro Area",17380,33.9,117,2.516670251667025,501,10.776511077651108,325,6.99075069907507,300,6.453000645300065,428,9.206280920628092,302,6.496020649602065,328,7.05528070552807,426,9.163260916326092,1083,23.295332329533235,4649
"Cleveland, OH Metro Area",17410,28.8,13526,4.303408429284557,27299,8.685401945219514,40094,12.756236697008358,38430,12.2268213764162,34849,11.087496699108202,26678,8.487825674734099,16630,5.2909716234660795,23966,7.6249805128074595,70156,22.320709874677465,314309
"Cleveland, TN Metro Area",17420,28.6,803,5.447022113688781,1732,11.748745082078415,1247,8.458825125491792,1713,11.61986161986162,1520,10.310676977343643,1255,8.51309184642518,717,4.8636548636548635,1277,8.662325328991995,2898,19.65811965811966,14742
"Clewiston, FL Micro Area",17500,33.8,200,4.184975936388366,437,9.14417242100858,449,9.395270977191881,479,10.023017367650136,217,4.540698890981377,418,8.746599707051685,384,8.035153797865663,636,13.308223477715003,974,20.38083281021134,4779
"Clinton, IA Micro Area",17540,28.3,179,3.4278054385292993,547,10.474913826120261,562,10.762160091918807,698,13.366526235158943,665,12.734584450402146,375,7.1811566449636155,312,5.974722328609728,438,8.387590961317501,1061,20.317885867483724,5222
"Clovis, NM Micro Area",17580,29.5,410,4.142250959789857,893,9.022024651444736,1295,13.083451202263083,984,9.941402303495655,1009,10.193978581531622,872,8.809860577894524,426,4.303899777732875,821,8.294604970701151,2275,22.984441301272984,9898
"Coamo, PR Micro Area",17620,33.4,129,2.6959247648902824,119,2.4869383490073145,248,5.182863113897597,493,10.303030303030303,304,6.353187042842215,211,4.409613375130617,171,3.5736677115987465,342,7.147335423197493,858,17.93103448275862,4785
"Coco, PR Micro Area",17640,24.1,116,4.9806784027479605,122,5.2382996994418205,165,7.084585659081151,286,12.27994847574066,107,4.594246457707171,38,1.6316015457277802,33,1.4169171318162301,63,2.7050236152855303,350,15.0279089738085,2329
